,Unnamed: 0,Title,Location,Company,Salary,City,Sal,Pay,entry_job,senior_job,temp_job,analyst,developer,designer,engineer,assistant,administrator,scientist,officer,architect,consultant,tester,planner,controller
155,1259,Data Analyst,Nottingham ,E.ON UK,"£49,048 - £65,980 a year",Nottingham,57514.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
156,1270,Solutions Architect,Nottingham,UK Government - Driver and Vehicle Standards Agenc...,"£37,803 - £41,585 a year",Nottingham,39694.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
157,1272,Data Analyst,Nottingham,SF Group,"£20,000 - £22,000 a year",Nottingham,21000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
158,1273,Data Scientist,Nottingham,E.ON UK,"£42,287 - £53,990 a year",Nottingham,48138.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
159,1276,SSBC Intelligence Analyst,Nottingham,Nottingham CityCare Partnership CIC,"£30,401 - £37,267 a year",Nottingham,33834.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
160,1288,SQL Analyst,Nottingham ,onezeero,"£30,000 - £32,000 a year",Nottingham,31000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161,1320,Insight Analyst,Nottingham,Talent International,"£28,000 - £32,000 a year",Nottingham,30000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
162,1342,Project Delivery Analyst,Nottingham,inspHire Ltd,"£18,000 - £24,000 a year",Nottingham,21000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
163,1369,IT Quote Specialist,Nottingham ,Agilitas IT Solutions Ltd,"£25,000 a year",Nottingham,25000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,1387,Solutions/Technical Architect,Nottingham,Cordius,"£55,000 - £65,000 a year",Nottingham,60000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
165,1388,Solution Architect,Nottingham,Capita IT Resourcing,"£70,000 - £95,000 a year",Nottingham,82500.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
166,1397,Credit Risk Manager,Nottingham,Cordius,"£45,000 - £50,000 a year",Nottingham,47500.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1398,QA Tester - Expand your Automation! Notts £38k,Nottingham,myfuturerole.com,"£30,000 - £38,000 a year",Nottingham,34000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
168,1400,Senior Business Systems Developer CMV17121,Nottingham,Anne Corder Recruitment,"£50,000 a year",Nottingham,50000.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
169,1401,front end developer,Nottingham,Syntax Consultancy Limited,"£20,000 - £35,000 a year",Nottingham,27500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
170,1429,"Data Analyst Higher Apprenticeship, IT",Castle Donington,National Grid,"£24,017 a year",Derby,24017.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
171,1430,Forecasting & Capacity Planning Analyst,Derby,Severn Trent Water,"£25,000 - £29,000 a year",Derby,27000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
172,1431,Client Data Analyst,Derby,V Selective Ltd,"£22,000 - £25,000 a year",Derby,23500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
173,1434,Forecasting & Capacity Planning Analyst,Derby,Severn Trent,"£25,000 - £29,000 a year",Derby,27000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
174,1437,Business Analyst,Derby,Michael Page UK,"£38,000 - £41,000 a year",Derby,39500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175,1447,Forecasting & Capacity Planning Analyst,Derby,CCA Recruitment Group,"£29,000 a year",Derby,29000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
176,1448,Finance Analyst,Derby,SF Group,"£25,000 - £30,000 a year",Derby,27500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
177,1453,Customer Marketing Manager,Spondon,Online Mortgage Advisor,"£35,000 a year",Derby,35000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,1455,IT Application Support Analyst,Derby,Syntax Consultancy Limited,"£25,000 - £32,000 a year",Derby,28500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
179,1458,1st Line Support,Derby,SF Group,"£21,000 - £24,000 a year",Derby,22500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1459,CRM Manager,Derby,Distinct Recruitment,"£30,000 - £35,000 a year",Derby,32500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,1461,Purchasing Manager,Derby ,Miriad Products Ltd,"£30,000 - £40,000 a year",Derby,35000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,1462,.NET Software Engineer,Derby,Syntax Consultancy Limited,"£40,000 - £50,000 a year",Derby,45000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
183,1463,software engineer,Derby,Syntax Consultancy Limited,"£35,000 - £60,000 a year",Derby,47500.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
184,1465,junior/graduate developer,Derby,Syntax Consultancy Limited,"£20,000 - £28,000 a year",Derby,24000.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
185,1467,AngularJS Developer,Derby,Syntax Consultancy Limited,"£30,000 - £40,000 a year",Derby,35000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
186,1474,Graduate Software Developer,Derby,Syntax Consultancy Limited,"£20,000 - £28,000 a year",Derby,24000.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
187,1475,software developer,Derby,Syntax Consultancy Limited,"£25,000 - £40,000 a year",Derby,32500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
188,1481,919-KC-16387615-EXT Cancer Intelligence Analyst,York,Public Health England,"£28,082 - £39,493 a year",York,33787.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
189,1482,Data Analyst,York,Webaspx,"£22,000 a year",York,22000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
190,1483,Cancer Intelligence Analyst,York,Public Health England,"£28,082 - £39,493 a year",York,33787.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191,1484,Data Analyst,York,Ben Johnson,"£20,000 - £25,000 a year",York,22500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192,1485,Data Analyst,York,Pareto Law,"£18,000 - £30,000 a year",York,24000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
193,1486,Implementation Analyst,Long Marston,Mosaic Fulfilment Solutions,"£20,000 - £25,000 a year",York,22500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
194,1495,Disability Analyst,York,Ascenti,"£32,000 a year",York,32000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195,1497,Financial Planning Analyst,York,VetPartners Ltd,"£26,000 - £34,000 a year",York,30000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
196,1501,Data Analyst,York,Page Personnel - UK,"£25,000 a year",York,25000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
197,1502,Senior Finance Analyst,York,York Teaching Hospital NHS Foundation Trust,"£37,570 - £43,772 a year",York,40671.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
198,1503,Principle Scientist,York,ACM Global Laboratories,"£40,000 - £50,000 a year",York,45000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
199,1510,Reward Analyst,York,Michael Page UK,"£35,000 - £40,000 a year",York,37500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,1512,HR Reward Analyst,York,gap personnel,"£27,000 - £32,000 a year",York,29500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
201,1514,QA Analyst / Software Tester,York,Recruit 4 Talent,"£30,000 - £35,000 a year",York,32500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
202,1515,Marketing Analyst,Yorkshire,Met Marketing,"£30,000 - £35,000 a year",York,32500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
203,1516,Market Insight Analyst,Yorkshire,Met Marketing,"£35,000 - £42,000 a year",York,38500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
204,1517,Marketing Analyst,York,Recruit 4 Talent,"£24,000 - £26,000 a year",York,25000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
205,1522,UX Information Architect,York ,Legend Club Management Systems,"£25,000 - £45,000 a year",York,35000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206,1523,IT Support Analyst,York,gap personnel,"£24,000 - £28,000 a year",York,26000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207,1530,Market Researcher,York,Brook Street,"£24,000 - £26,000 a year",York,25000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,1531,Lead Developer,York,CBT Clinics,"£55,000 - £65,000 a year",York,60000.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
209,1538,Specialist Tax Consultant and R&D Business Research Analyst,Yorkshire and Humberside,Brook Street,"£30,000 - £36,000 a year",York,33000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
210,1552,Support Data Analyst,Newcastle upon Tyne ,NHS Business Services Authority,"£21,089 - £23,761 a year",Newcastle,22425.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
211,1554,Data Engineer,Newcastle upon Tyne,Virgin Money,"£29,500 - £44,500 a year",Newcastle,37000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
212,1555,Junior Analyst,Newcastle upon Tyne ,NHS Business Services Authority,"£24,214 - £30,112 a year",Newcastle,27163.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
213,1558,Senior Geospatial Data Analyst,Newcastle upon Tyne,UK Government - Valuation Office Agency,"£37,146 - £42,168 a year",Newcastle,39657.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
214,1560,Data Analyst,Newcastle upon Tyne,Pareto Law,"£22,000 - £30,000 a year",Newcastle,26000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
215,1561,Data Analyst - Field Sales,Newcastle upon Tyne,Pareto Law,"£42,000 - £63,000 a year",Newcastle,52500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
216,1570,Senior Data Engineer,Newcastle upon Tyne,Virgin Money,"£35,000 - £53,000 a year",Newcastle,44000.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
217,1573,Business Analyst,Newcastle upon Tyne,Newcastle upon Tyne Council,"£32,029 a year",Newcastle,32029.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
218,1574,Evidence Synthesis Analyst,Newcastle upon Tyne,Newcastle University,"£25,941 - £33,797 a year",Newcastle,29869.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
219,1575,Senior Workforce Information Analyst,Newcastle upon Tyne ,The Newcastle upon Tyne Hospitals NHS Foundation T...,"£30,401 - £37,267 a year",Newcastle,33834.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
220,1578,Senior Data Analyst,Newcastle upon Tyne,Coburg Banks,"£35,000 a year",Newcastle,35000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
221,1586,Horizon Scanning Analyst,Newcastle upon Tyne,Newcastle University,"£25,941 - £33,797 a year",Newcastle,29869.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
222,1588,PMO Analyst,Newcastle upon Tyne,Accenture,"£26,000 - £70,000 a year",Newcastle,48000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
223,1589,Data Analyst,Newcastle upon Tyne,Central Employment Agency,"£45,000 a year",Newcastle,45000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
224,1590,Commercial Analyst/Executive,North Shields ,OddBalls,"£18,000 - £22,000 a year",Newcastle,20000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
225,1591,Business Analyst,Newcastle upon Tyne,Unilink Software Ltd,"£35,000 - £45,000 a year",Newcastle,40000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
226,1594,Pricing Analyst,Gateshead,Green Energy Consulting,"£20,000 a year",Newcastle,20000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
227,1605,Senior Fraud Analyst (Plastic Fraud),Newcastle upon Tyne,Virgin Money,"£33,000 - £49,000 a year",Newcastle,41000.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
228,1607,Data Manager,Newcastle upon Tyne,Newcastle University,"£25,941 - £27,511 a year",Newcastle,26726.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,1610,Cyber Vulnerability Analyst,Newcastle upon Tyne,UK Government - Department for Work and Pensions,"£34,448 - £43,920 a year",Newcastle,39184.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
230,1612,"SAP Data Analyst. Location: NE, UK",North East,กลุ่มบริษัท DTGO,"£35,000 - £40,000 a year",Newcastle,37500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
231,1613,Senior Fraud Analyst (Non,Newcastle upon Tyne,Virgin Money,"£33,000 - £49,000 a year",Newcastle,41000.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
232,1614,Data Analyst,Newcastle upon Tyne ,Ronald James Group,"£30,000 - £35,000 a year",Newcastle,32500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
233,1623,Senior Fraud Analyst (Application Fraud),Newcastle upon Tyne,Virgin Money,"£33,000 - £49,000 a year",Newcastle,41000.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
234,1624,Digital Performance Analyst,Newcastle upon Tyne,UK Government - Department for Work and Pensions,"£37,962 - £45,024 a year",Newcastle,41493.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,1625,Disability Analyst,Newcastle upon Tyne,Ascenti,"£32,000 a year",Newcastle,32000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
236,1627,Senior Business Systems Analyst,Newcastle upon Tyne,Newcastle University,"£41,526 - £55,750 a year",Newcastle,48638.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
237,1628,Lead Applications Support Analyst (1st Line),Gateshead,Nigel Wright Group,"£25,000 - £28,000 a year",Newcastle,26500.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
238,1632,Senior Quality Analyst Pharmaceutical,Newcastle upon Tyne,Entech Technical Solutions Ltd,"£30,000 - £40,000 a year",Newcastle,35000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
239,1639,"Senior Information, Policy and Compliance Analyst",Newcastle upon Tyne,Care Quality Commission,"£29,725 a year",Newcastle,29725.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
240,1645,QC Supervisor,Newcastle upon Tyne,Wasdell Manufacturing,"£30,000 - £35,000 a year",Newcastle,32500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,1648,Automation Tester,Newcastle upon Tyne,NHS Business Services Authority,"£30,401 - £37,267 a year",Newcastle,33834.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
242,1659,Business Systems Analyst (Data),Newcastle upon Tyne ,Deerfoot,"£38,000 - £40,000 a year",Newcastle,39000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
243,1663,Analytical Chemist,Newcastle upon Tyne,Entech Technical Solutions Ltd,"£25,000 - £35,000 a year",Newcastle,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,1664,Customer Experience Analytics Analyst (Newcastle),Newcastle upon Tyne,David Kennedy Recruitment,"£40,000 a year",Newcastle,40000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
245,1665,Junior Test Analyst,Gateshead,Nigel Wright Group,"£25,000 a year",Newcastle,25000.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
246,1680,Trainee Robotics Process Automation - Newcastle,Newcastle upon Tyne,FDM Group - FDM Graduate Programme,"£23,500 - £26,000 a year",Newcastle,24750.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,1681,SME Sales Manager - Direct,Newcastle upon Tyne,Total,"£48,000 a year",Newcastle,48000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,1682,User Experience Designer,Newcastle upon Tyne ,NHS Business Services Authority,"£30,401 - £37,267 a year",Newcastle,33834.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
249,1683,Power BI Analyst,Gateshead,Mexa Solutions,"£35,000 - £40,000 a year",Newcastle,37500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
250,1684,Senior Commercial Analyst,Newcastle upon Tyne,Nigel Wright Group,"£38,000 - £44,000 a year",Newcastle,41000.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
251,1697,Credit Risk Modelling Analyst,Newcastle upon Tyne,Harnham,"£35,000 - £60,000 a year",Newcastle,47500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
252,1698,Business Analyst,Newcastle upon Tyne,Edward Reed,"£35,000 - £45,000 a year",Newcastle,40000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
253,1699,IT Operations Manager - North Cumbria,Newcastle upon Tyne,Six Degrees Recruitment,"£40,000 - £55,000 a year",Newcastle,47500.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,1701,MSK Physiotherapist,Gateshead,Ascenti,"£22,500 - £36,000 a year",Newcastle,29250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,1702,Software Tester (Selenium),Newcastle upon Tyne,Sharpe Recruitment,"£30,000 - £40,000 a year",Newcastle,35000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
256,1705,Software Developer,Newcastle upon Tyne ,Ronald James Group,"£40,000 - £45,000 a year",Newcastle,42500.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
257,1751,Operations Centre Shift Analyst,Swansea,UK Government - Driver and Vehicle Licensing Agenc...,"£30,131 - £32,691 a year",Swansea,31411.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
258,1753,Product Performance Analyst (Insurance Underwriting),Swansea,Easton Haines Consultancy,"£28,000 a year",Swansea,28000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
259,1759,Support Analyst (1st & 2nd Line support),Swansea,Easton Haines Consultancy,"£22,000 a year",Swansea,22000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
260,1767,Technical Analyst,Southampton,Southampton City Council,"£33,799 - £37,849 a year",Southampton,35824.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
261,1768,Performance Analyst -Data,Southampton,Parker Shaw,"£47,584 - £54,237 a year",Southampton,50910.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
262,1769,Junior Financial Analyst,Southampton,Zenith Actuarial,"£20,000 - £25,000 a year",Southampton,22500.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263,1771,Apps Support Analyst,Southampton,Thames Valley Police,"£26,130 - £28,402 a year",Southampton,27266.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264,1772,Lead Performance Analyst,Southampton ,UK Government - Maritime and Coastguard Agency,"£47,584 - £54,237 a year",Southampton,50910.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265,1785,Data Analyst - Field Sales,Southampton,Pareto Law,"£32,000 - £47,000 a year",Southampton,39500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
266,1788,Operations Executive/Analyst,Southampton,Maru,"£20,000 - £24,000 a year",Southampton,22000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
267,1790,Customer Insight Manager,Southampton,University of Southampton Students Union,"£30,000 a year",Southampton,30000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,1792,SIMS Database analyst,Southampton,Linking Humans Limited,"£21,000 - £24,500 a year",Southampton,22750.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
269,1800,Disability Analyst,Hedge End,Ascenti,"£32,000 a year",Southampton,32000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
270,1801,Operational Support Analyst,Chandlers Ford,Utilita Energy,"£20,430 a year",Southampton,20430.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
271,1802,"GIS Web Application Developer, WorldPop Spatial Data Infrast...",Southampton,University of Southampton,"£30,942 - £38,017 a year",Southampton,34479.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
272,1803,Head of Data Science,Southampton,Parker Shaw,"£47,584 - £54,237 a year",Southampton,50910.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,1804,BI Analyst / Insight Analyst - Data Visualisation,Hampshire,Spectrum IT,"£40,000 - £55,000 a year",Southampton,47500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
274,1816,Lead Performance Analyst,Southampton,Parker Shaw,"£47,584 - £54,237 a year",Southampton,50910.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
275,1818,Operational Support Analyst,Chandler's Ford,Utilita,"£20,430 a year",Southampton,20430.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
276,1819,Analyst,Southampton,CMA Recruitment Group,"£30,000 - £35,000 a year",Southampton,32500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277,1823,PMO Analyst,Southampton,Deerfoot,"£30,000 - £40,000 a year",Southampton,35000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
278,1824,Test Engineer,Nursling,Ordnance Survey,"£35,700 - £39,900 a year",Southampton,37800.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
279,1830,2020 Computer Science / Software Engineering Graduates,Hampshire,Spectrum IT,"£25,000 - £35,000 a year",Southampton,30000.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
280,1831,Environmental Regulation Technical Analyst,Southampton,OneOcean,"£20,000 - £28,000 a year",Southampton,24000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
281,1832,Commercial Financial Analyst,Southampton,Butler Rose Ltd,"£32,000 - £36,000 a year",Southampton,34000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
282,1833,Operations Executive,Southampton,Maru,"£20,000 a year",Southampton,20000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,1834,Metering Services Analyst,Southampton,Igloo Energy Supply Limited,"£23,000 a year",Southampton,23000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
284,1836,Research Fellow - Statistical Analysis of Single Molecule da...,Southampton,University of Southampton,"£30,942 - £38,017 a year",Southampton,34479.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,1849,Research Fellow,Southampton,University of Southampton,"£30,942 - £38,017 a year",Southampton,34479.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,1853,Pricing Analyst,Hampshire,Barker Munro,"£30,000 - £40,000 a year",Southampton,35000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
287,1854,IT Manager,Hampshire,Deerfoot,"£30,000 - £35,000 a year",Southampton,32500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,1855,Credit Risk Analyst,Hampshire,Perfect Placement UK Ltd,"£35,000 a year",Southampton,35000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
289,1863,Marketing Manager - Software,Hampshire,Barclay Meade,"£50,000 - £60,000 a year",Southampton,55000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,1864,Senior Operational Analyst,Hampshire,Datatech Analytics,"£47,000 a year",Southampton,47000.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
291,1872,IT Systems Developer,Southampton,Syntax Consultancy Limited,"£40,000 - £43,000 a year",Southampton,41500.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
292,1881,.Net Developer (Southampton),Southampton,Syntax Consultancy Limited,"£40,000 - £43,000 a year",Southampton,41500.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
293,1908,Data Analyst,Cambridge,Pareto Law,"£24,000 - £34,000 a year",Cambridge,29000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
294,1910,Business Analyst (12 months),Cambridge ,Cambridge University Press,"£41,000 a year",Cambridge,41000.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
295,1915,Operations Administrator,Cambridge,Encore Estate Management,"£23,000 - £25,000 a year",Cambridge,24000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
296,1916,Agile Business Analyst,Cambridge ,Cambridge University Press,"£36,345 a year",Cambridge,36345.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
297,1927,Data Analyst,Cambridge,Harnham,"£30,000 - £40,000 a year",Cambridge,35000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
298,1935,Analyst/Medical Writer,Cambridge,Costello Medical,"£30,000 a year",Cambridge,30000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
299,1944,Disability Analyst,Cambridge,Ascenti,"£32,000 a year",Cambridge,32000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
300,1947,"Data Supply Manager, Education (12 months fixed term contrac...",Cambridge ,Cambridge University Press,"£36,500 - £39,500 a year",Cambridge,38000.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
301,1951,Bioinformatician/Genome Analyst (Fixed Term),Cambridge,University of Cambridge,"£30,942 - £40,322 a year",Cambridge,35632.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
302,1958,ERSOU ROCU - Confidential Unit Intelligence Analyst - Ref 82...,Cambridgeshire,Cambridgeshire Constabulary,"£30,951 - £32,796 a year",Cambridge,31873.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
303,1961,Senior Data Analyst,Cambridge,Harnham,"£45,000 - £55,000 a year",Cambridge,50000.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
304,1976,Reporting Analyst,Cambridge,Harnham,"£30,000 - £40,000 a year",Cambridge,35000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
305,1979,Quality Assurance Analyst,Cambridge,TEC Partners,"£25,000 - £30,000 a year",Cambridge,27500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
306,1995,Snr Quality Analyst Tester,Cambridgeshire,Additional Resources,"£60,000 - £65,000 a year",Cambridge,62500.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
307,1997,Finance Analyst,Cambridge,The One Group,"£40,000 - £50,000 a year",Cambridge,45000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
