,Title,Location,Company,Salary
15177,Business Performance Analyst,York YO1,Network Rail,"£32,740 - £36,832 a year"
15178,Business Analyst,York,Hiscox,
15179,Test Analyst,York YO26,XCM,
15180,Pricing Analyst,York,Aviva,
15181,Financial Planning Analyst,York,VetPartners Ltd,"£26,000 - £34,000 a year"
15182,Disability Analyst,York,Ascenti,"£32,000 a year"
15183,FP & A Analyst,Yorkshire,Essentra PLC,
15184,Product Business Analyst,York,StarCompliance,
15185,Senior Finance Analyst,York,York Teaching Hospital NHS Foundation Trust,"£37,570 - £43,772 a year"
15186,Market Researcher,,Coyle Personnel,"£24,000 - £26,000 a year"
15187,Data Analyst,,Page Personnel - UK,"£25,000 a year"
15188,Senior Programme Office Analyst,,TSYS,
15189,Senior Programme Office Analyst,York,TSYS,
15190,Level 3 Support Analyst,York,Anaplan,
15191,Seeking Financial Markets Analyst/Editor,York,TradeTheNews.com,
15192,Analyst | Representations & Warranties,York,IDEX Consulting,
15193,IT Support Analyst,York,gap personnel,"£24,000 - £28,000 a year"
15194,Principle Scientist,York,ACM Global Laboratories,"£40,000 - £50,000 a year"
15195,QA Analyst / Software Tester,York,Recruit 4 Talent,"£30,000 - £35,000 a year"
15196,Reward Analyst,York,Michael Page UK,"£35,000 - £40,000 a year"
15197,UX Information Architect,York YO30,Legend Club Management Systems,"£25,000 - £45,000 a year"
15198,HR Reward Analyst,York,gap personnel,"£27,000 - £32,000 a year"
15199,Market Researcher,,Coyle Personnel,"£24,000 - £26,000 a year"
15200,Data Analyst,,Page Personnel - UK,"£25,000 a year"
15201,Senior Programme Office Analyst,,TSYS,
15202,Market Researcher,,Coyle Personnel,"£24,000 - £26,000 a year"
15203,Commercial Analyst,York,Elevation Recruitment,
15204,Marketing Analyst,Yorkshire,Met Marketing,"£30,000 - £35,000 a year"
15205,Assistant Accountant,York,Page Personnel - UK,£14 - £16 an hour
15206,Market Insight Analyst,Yorkshire,Met Marketing,"£35,000 - £42,000 a year"
15207,Marketing Analyst,York,Recruit 4 Talent,"£24,000 - £26,000 a year"
15208,Senior Software Engineer,York,Anaplan,
15209,Health Care BI Analyst,Yorkshire,Venturi,£250 - £300 a day
15210,Business Intelligence Technical Lead,York YO19,Costcutter,
15211,"Team Lead, Level 3 Support",York,Anaplan,
15212,Analysis Manager,Yorkshire,Datatech Analytics,
15213,Data Analyst,,Page Personnel - UK,"£25,000 a year"
15214,Senior Programme Office Analyst,,TSYS,
15215,Market Researcher,,Coyle Personnel,"£24,000 - £26,000 a year"
15216,3.5t Cat B Delivery Van Driver York £8.50-£11.96 p/h,York,Gi Group,£8.50 - £11.96 an hour
15217,3.5t Cat B Delivery Van Driver York Peak £10.50-£11.50 p/h,York,Gi Group,£10.50 - £11.50 an hour
15218,Market Researcher,York,Brook Street,"£24,000 - £26,000 a year"
15219,Specialist Tax Consultant and R&D Business Research Analyst,Yorkshire and Humberside,Brook Street,"£30,000 - £36,000 a year"
15220,QA - Platform,York,Anaplan,
15221,Senior Product Manager,York,Anaplan,
15222,3.5t Cat B Delivery Van Driver York £8.50-£11.96 p/h,,Gi Group UK,£8.50 - £11.96 an hour
15223,Data Scientist / Software Developer,,Tessella Ltd,"£25,000 - £35,000 a year"
15224,3.5t Cat B Delivery Van Driver York Peak £10.50-£11.50 p/h,,Gi Group UK,£10.50 - £11.96 an hour
15225,Assistant Accountant,,Page Personnel - UK,£14 - £16 an hour
15226,Systems Analyst,,Global Banking School,
15227,Operations Analyst,,Student Roost,
15228,Performance Analyst - Data Science,Birmingham,Highways England,"£29,831 a year"
15229,Junior Data Analyst,Birmingham B2,Sparta Global,"£21,000 - £25,999 a year"
15230,UK- Central Services - Data Analyst,Birmingham B3,Crawford & Company,
15231,Data and Records Risk Analyst,Birmingham,Deutsche Bank,
15232,Data Analyst - 6 Month FTC,Birmingham,BrightHouse Ltd,"£25,000 - £30,000 a year"
15233,Data Reporting Analyst,Birmingham,Shaftec Automotive Components Ltd,"£25,000 a year"
15234,Regulatory Financial Analyst,Birmingham B2,UK Government - Office of Rail and Road,"£49,814 - £63,606 a year"
15235,Procurement Analyst,Birmingham,Gowling WLG (UK) LLP,
15236,RIS PCD Senior Data Analyst,Birmingham B2,HM Revenue and Customs,"£37,503 a year"
15237,Management Information Analyst,Birmingham,Aston University,"£26,715 - £31,866 a year"
15238,Business Systems Analyst,,Robert Half United Kingdom,"£30,000 a year"
15239,Marketing CRM Analyst - Birmingham,,Circle Recruitment,"£27,000 - £37,000 a year"
15240,Retail Analyst,,Claire's,
15241,Systems Analyst,,Global Banking School,
15242,Senior MI Analyst,,Infosys BPM,
15243,Technical Support Analyst,,Wemtech Solutions,"£26,000 - £28,000 a year"
15244,Marketing CRM Analyst - Birmingham,,Circle Recruitment,"£27,000 - £37,000 a year"
15245,Operations Analyst,,Student Roost,
15246,"Digital Analyst, Manchester, Birmingham or Bristol",Birmingham,WSP,
15247,Infection Prevention Administration and Surveillance Analyst,Birmingham,Birmingham and Solihull CCG,"£21,089 - £23,761 a year"
15248,Data Analyst,Birmingham,Gambling Commission,"£27,000 a year"
15249,Information Analyst,Birmingham,University Hospitals Birmingham NHS Foundation Tru...,"£30,401 - £37,267 a year"
15250,Fraud Analyst - Nights,Birmingham B3,FIS Global,
15251,Data Analyst,Birmingham,Oscar Technology,"£35,000 a year"
15252,Information Security Analyst,Birmingham,Mears Group,"£25,000 a year"
15253,Senior Data Analyst (12-month fixed term contract),Birmingham,Rivus Fleet Solutions,"£33,000 - £43,000 a year"
15254,DATA ANALYST,Birmingham,Spring,"£23,000 - £27,000 a year"
15255,Patient Safety Analyst,Dudley DY1,Dudley and Walsall Mental Health Partnership NHS T...,"£24,214 - £30,112 a year"
15256,Systems Analyst,,Global Banking School,
15257,Retail Analyst,,Claire's,
15258,Senior MI Analyst,,Infosys BPM,
15259,Technical Support Analyst,,Wemtech Solutions,"£26,000 - £28,000 a year"
15260,Insight Manager,,Canal & River Trust,"£42,000 a year"
15261,Marketing CRM Analyst - Birmingham,,Circle Recruitment,"£27,000 - £37,000 a year"
15262,Know Your Client (KYC) Senior Analyst,Birmingham,Deutsche Bank,
15263,HR Analyst,Birmingham,Cygnet Health Care,"£23,500 - £26,000 a year"
15264,Business Analyst,Birmingham,Mears Group,"£43,000 a year"
15265,Data Analyst,Birmingham,ADLIB,"£25,000 - £45,000 a year"
15266,Product Analyst,Birmingham,Harnham,"£40,000 - £50,000 a year"
15267,Data Analyst,Birmingham,Digital Gurus,"£35,000 - £40,000 a year"
15268,Systems and Data Analyst,Birmingham,ARK Consultancy,"£19,000 - £25,000 a year"
15269,Network Security Analyst,Birmingham,The Royal Orthopaedic Hospital NHS Foundation Trus...,"£30,401 - £37,267 a year"
15270,MI Analyst,Birmingham,SCC,
15271,Senior Data Analyst,Birmingham,Kainos,
15272,Junior Credit Risk Analyst,,Outsource UK,"£22,000 - £28,000 a year"
15273,Business Systems Analyst,,Robert Half United Kingdom,"£30,000 a year"
15274,Operations Analyst,,Student Roost,
15275,Senior MI Analyst,,Infosys BPM,
15276,Retail Analyst,,Claire's,
15277,Systems Analyst,,Global Banking School,
15278,Technical Support Analyst,,Wemtech Solutions,"£26,000 - £28,000 a year"
15279,Insight Manager,,Canal & River Trust,"£42,000 a year"
15280,HRIS Analyst,Birmingham,Avison Young,"£25,000 - £30,000 a year"
15281,Mi/ BI Data Analyst,Birmingham,Michael Page UK,"£22,000 - £28,000 a year"
15282,Finance Analyst,Birmingham,SCC,
15283,Financial Analyst,Birmingham,Rivus Fleet Solutions,"£40,000 a year"
15284,Cost Analyst,Birmingham,Compass Group UK & Ireland,
15285,Business Analyst,Birmingham B37,Interserve,
15286,PMO Analyst,Birmingham,Ampersand Consulting,"£30,000 a year"
15287,Data / MI Analyst,Birmingham,Michael Page UK,"£33,000 - £38,000 a year"
15288,Deals - eDiscovery Analyst,Birmingham,PwC,
15289,Data Protection Analyst,West Midlands,Harnham,"£30,000 - £45,000 a year"
15290,Operations Analyst,,Student Roost,
15291,Junior Credit Risk Analyst,,Outsource UK,"£22,000 - £28,000 a year"
15292,Business Systems Analyst,,Robert Half United Kingdom,"£30,000 a year"
15293,Marketing CRM Analyst - Birmingham,,Circle Recruitment,"£27,000 - £37,000 a year"
15294,Systems Analyst,,Global Banking School,
15295,Retail Analyst,,Claire's,
15296,Marketing CRM Analyst - Birmingham,,Circle Recruitment,"£27,000 - £37,000 a year"
15297,Insight Manager,,Canal & River Trust,"£42,000 a year"
15298,Operations Analyst,,Student Roost,
15299,Technical Support Analyst,,Wemtech Solutions,"£26,000 - £28,000 a year"
15300,Energy Analyst,Birmingham B37,Interserve,
15301,Technology Risk Assurance - Data and Business Analyst,Birmingham,BDO,
15302,Data Analyst (BI),Solihull,SF Group,"£40,000 - £50,000 a year"
15303,Senior Analyst – Data Analytics,Birmingham,HSBC,
15304,PFO Analyst,Birmingham,Ampersand Consulting,"£30,000 a year"
15305,Actuarial Analyst,Birmingham B4,Wesleyan Assurance Society,"£60,000 a year"
15306,HRIS Analyst – Birmingham,Birmingham,Freightliner,
15307,Data Analyst (Advanced Excel Essential),Sutton Coldfield,Michael Page UK,"£24,000 - £28,000 a year"
15308,Data & Analytics Analyst,Birmingham,Harnham,"£32,000 - £38,000 a year"
15309,Pension Investment Analyst,Birmingham B3,Aon Corporation,
15310,Senior MI Analyst,,Infosys BPM,
15311,Retail Analyst,,Claire's,
15312,Systems Analyst,,Global Banking School,
15313,Marketing CRM Analyst - Birmingham,,Circle Recruitment,"£27,000 - £37,000 a year"
15314,Technical Support Analyst,,Wemtech Solutions,"£26,000 - £28,000 a year"
15315,Insight Manager,,Canal & River Trust,"£42,000 a year"
15316,Operations Expert – Case Management UK,Birmingham,Deutsche Bank,
15317,Data Analyst,Solihull,McCann Central,"£35,000 - £45,000 a year"
15318,Infrastructure Analyst,Solihull,ZF,
15319,Project Analyst,Birmingham,Phoenix Group UK,"£27,000 - £38,000 a year"
15320,Field researcher job opportunity,Birmingham,ICF,
15321,RPA Busniess Analyst,Birmingham,Ampersand Consulting,"£45,000 - £55,000 a year"
15322,Data Analyst,Birmingham,myfuturerole.com,"£23,000 - £27,000 a year"
15323,KYC Analyst,Birmingham,JDX Consulting,
15324,UK- Central Services - Data Analyst,Birmingham,Crawford and Company,
15325,Release Analyst,Birmingham,SCC,
15326,Senior MI Analyst,,Infosys BPM,
15327,Technical Support Analyst,,Wemtech Solutions,"£26,000 - £28,000 a year"
15328,Senior MI Analyst,,Infosys BPM,
15329,Retail Analyst,,Claire's,
15330,Systems Analyst,,Global Banking School,
15331,Business Systems Analyst,,Robert Half United Kingdom,"£30,000 a year"
15332,Insight Manager,,Canal & River Trust,"£42,000 a year"
15333,ServiceNow Business Analyst,Birmingham,SCC,
15334,IT Security Operations Analyst,Birmingham,SCC,
15335,Data Architect,Birmingham B37,Interserve,
15336,Financial Analyst,Birmingham B15,Healthtrust Europe,"£25,000 - £28,435 a year"
15337,Business Analyst,Birmingham,BJSS,
15338,Strategy Analyst,Birmingham,Sarah Harvey Recruitment,£20.30 - £26.00 an hour
15339,Systems Analyst,Birmingham,Global Banking School,
15340,Non-relational Data Architect,Birmingham,Beazley,
15341,FP&A Reporting Analyst (6 month fixed term contract),Birmingham,Rivus Fleet Solutions,"£40,000 - £50,000 a year"
15342,IT Configuration Specialist,Birmingham,Lloyds Register,
15343,Operations Analyst,,Student Roost,
15344,Junior Credit Risk Analyst,,Outsource UK,"£22,000 - £28,000 a year"
15345,Marketing CRM Analyst - Birmingham,,Circle Recruitment,"£27,000 - £37,000 a year"
15346,Retail Analyst,,Claire's,
15347,Senior MI Analyst,,Infosys BPM,
15348,Systems Analyst,,Global Banking School,
15349,Technical Support Analyst,,Wemtech Solutions,"£26,000 - £28,000 a year"
15350,Finance Analyst (Commercial),Birmingham,Rivus Fleet Solutions,"£40,000 - £45,000 a year"
15351,L & D Manager,Birmingham,Capita Personal Independence Payment (PIP),"£40,000 a year"
15352,PRODUCT ANALYST,Solihull,Gymshark,
15353,Business Analyst,Birmingham,MHR,
15354,CCS Project Support Graduate,Birmingham,FICO,
15355,Group HR Systems Analyst,Birmingham,Grafton Merchanting ROI,
15356,Service Desk Analyst,Solihull,NTT Data UK,
15357,Sales Support Analyst,Oldbury,Pareto Law,"£21,000 a year"
15358,MEDIA ANALYST,Solihull,Gymshark,
15359,LOGISTICS ANALYST,Birmingham,Proactive Recruitment,"£23,000 a year"
15360,Insight Manager,,Canal & River Trust,"£42,000 a year"
15361,Marketing CRM Analyst - Birmingham,,Circle Recruitment,"£27,000 - £37,000 a year"
15362,Retail Analyst,,Claire's,
15363,Systems Analyst,,Global Banking School,
15364,Test Analyst,Birmingham,Cority,"£25,000 - £30,000 a year"
15365,CRM ANALYST,Solihull,Gymshark,
15366,ANALYST- CONDITIONING APP,Solihull,Gymshark,
15367,Senior Business Analyst,Birmingham,University of Birmingham,"£41,526 - £55,750 a year"
15368,Seeking Financial Markets Analyst/Editor,Birmingham,TradeTheNews.com,
15369,Data Analyst,Birmingham,BAME Recruitment Limited,"£27,000 a year"
15370,Senior Reward Analyst - Permanent - Various,Birmingham,EY,
15371,Investment Consultant,Birmingham B3,Aon,
15372,Credit Risk Analyst,Birmingham,Integer Resourcing Limited,"£40,000 - £45,000 a year"
15373,Senior MI Analyst,Birmingham,Infosys BPM,
15374,Senior MI Analyst,,Infosys BPM,
15375,Marketing CRM Analyst - Birmingham,,Circle Recruitment,"£27,000 - £37,000 a year"
15376,Technical Support Analyst,,Wemtech Solutions,"£26,000 - £28,000 a year"
15377,Insight Manager,,Canal & River Trust,"£42,000 a year"
15378,Retail Analyst,,Claire's,
15379,Systems Analyst,,Global Banking School,
15380,Senior Analyst – Decision Systems,Birmingham,HSBC,
15381,Retail Analyst,Birmingham,Claire's,
15382,SENIOR SOFTWARE SUPPORT ANALYST,Birmingham,Spring,"£26,000 - £30,000 a year"
15383,Business Analyst,Oldbury B69,Liberty House Group,
15384,Senior Business Analyst,Birmingham,Allegion,
15385,Telephony Reporting Analyst,Birmingham,Rentokil Initial,"£20,000 - £24,000 a year"
15386,Management Accountant,Solihull,ZF,
15387,Graduate Technical Business Analyst,Birmingham B2,Haylock Chase,
15388,Principal Data Analyst,Birmingham,Aspire Data Recruitment,"£55,000 a year"
15389,Chinese Mandarin speaking Data Analyst,Birmingham,Intouch Games,
15390,Senior MI Analyst,,Infosys BPM,
15391,Marketing CRM Analyst - Birmingham,,Circle Recruitment,"£27,000 - £37,000 a year"
15392,Technical Support Analyst,,Wemtech Solutions,"£26,000 - £28,000 a year"
15393,Insight Manager,,Canal & River Trust,"£42,000 a year"
15394,Retail Analyst,,Claire's,
15395,Systems Analyst,,Global Banking School,
15396,Application Support Analyst,Solihull B90,Purplebricks,"£30,000 - £35,000 a year"
15397,Laboratory Technician,Birmingham,CV Screen,"£20,000 a year"
15398,Insight Manager,Birmingham B3,Canal & River Trust,"£42,000 a year"
15399,Business Analyst,Birmingham,Venturi,"£50,000 - £60,000 a year"
15400,Forecasting Analyst,Birmingham B37,Interserve,
15401,PROPOSITION ASSURANCE ANALYST,Solihull,Spring,"£30,000 - £42,000 a year"
15402,Commercial Analyst,Birmingham,Page Personnel - UK,"£35,000 - £45,000 a year"
15403,Senior Pensions Operations Change Analyst,Birmingham B3,Aon Corporation,
15404,Cyber Assurance Analyst,Birmingham,SCC,
15405,Anaplan Analyst Contract,Birmingham,Michael Page UK,
15406,Senior MI Analyst,,Infosys BPM,
15407,Marketing CRM Analyst - Birmingham,,Circle Recruitment,"£27,000 - £37,000 a year"
15408,Technical Support Analyst,,Wemtech Solutions,"£26,000 - £28,000 a year"
15409,Insight Manager,,Canal & River Trust,"£42,000 a year"
15410,Retail Analyst,,Claire's,
15411,Systems Analyst,,Global Banking School,
15412,Collections - Contact Centre Management Generalist,Birmingham,HSBC,
15413,Pricing & Promotions Manager,Birmingham,The NEC Group,"£27,000 a year"
15414,Second Line Support Analyst,Birmingham,Pertemps Network Group,"£25,000 - £35,000 a year"
15415,Tester - Business Intelligence & Data,Birmingham,myfuturerole.com,"£38,000 - £45,000 a year"
15416,Lead Procurement Systems Analyst,Birmingham B37,Interserve,
15417,Data Developer / Business Analyst (MS SQL),Birmingham,Michael Page UK,"£45,000 - £49,000 a year"
15418,Global Web Analyst,Birmingham,Claire's,
15419,"2nd Line Application Support Analyst (Council, Northgate, SQ...",Birmingham,Ampersand Consulting,"£35,000 - £40,000 a year"
15420,Proposition Assurance Analyst,Solihull,myfuturerole.com,"£30,000 - £42,000 a year"
15421,2nd Line Application Support Analyst,Birmingham,Ampersand Consulting,"£25,000 - £35,000 a year"
15422,Senior MI Analyst,,Infosys BPM,
15423,Marketing CRM Analyst - Birmingham,,Circle Recruitment,"£27,000 - £37,000 a year"
15424,Technical Support Analyst,,Wemtech Solutions,"£26,000 - £28,000 a year"
15425,Insight Manager,,Canal & River Trust,"£42,000 a year"
15426,Systems Analyst,,Global Banking School,
15427,Retail Analyst,,Claire's,
15428,Marketing CRM Analyst - Birmingham,,Circle Recruitment,"£27,000 - £37,000 a year"
